id,normalized_text,year,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization
6eb3b17e-4cf5-46ec-8169-09bd45b220e8,"Motie van het lid Van Gerven over opnieuw toetsen van de cumulatieve effecten van geurbelasting gehoord de beraadslaging, overwegende dat de Gezondheidsraad in zijn advies van november 2012 over gezondheidsrisico’s rond veehouderij de deugdelijkheid van de wettelijke geurnormen in twijfel trekt, aangezien de normen zich niet verhouden tot de normstelling voor andere bedrijfstakken; overwegende dat binnen het huidige beleid geuroverlast waarden kunnen voorkomen die door de GGD als extreem slecht worden omschreven (tot 35 odour); verzoekt de regering, er zorg voor te dragen dat alle gemeenten opnieuw de cumulatieve effecten van geurbelasting gaan toetsen en dat zij er zorg voor dragen dat de totale maximale geurbelasting niet overschreden wordt,",2014,1,1,4,1,4,1,1
00fec02e-d645-4bf5-8ce0-20e6228ddc57,"Motie van het lid Ouwehand over een heffing op stikstofproductie gehoord de beraadslaging, constaterende dat stikstofdepositie belastend is voor veel kwetsbare natuurgebieden; van mening dat het, indachtig het «de vervuiler betaalt»-principe rechtvaardig en effectief is om de kosten van de stikstofbelasting neer te leggen bij de veroorzakers ervan; verzoekt de regering, een heffing op te leggen aan de stikstofproductie in de veehouderij, en de opbrengsten daarvan ten goede te laten komen aan de natuur,",2014,3,4,2,1,3,1,1
8873efa3-052c-4d7c-8ec0-ed3dd9b24e30,"Motie van de leden Ouwehand en Thieme over een plan van aanpak voor een volledig biologische productiewijze in alle sectoren gehoord de beraadslaging, constaterende dat de biologische sector gebruikmaakt van uitzonderingen op de wetgeving, zogenaamde derogaties; overwegende dat deze niet-biologische productiemethoden indruisen tegen de eigen biologische principes en uitgefaseerd dienen te worden, via het stimuleren van onderzoek en innovatie; verzoekt de regering, in overleg met de biologische sector te komen tot een plan van aanpak voor een volledige biologische productiewijze in alle sectoren, waarin deadlines worden afgesproken waarop de biologische sector geen derogaties meer nodig heeft; verzoekt de regering voorts, in de komende begroting rekening te houden met het vrijmaken van middelen voor de biologische sector voor het uitvoeren van dit actieplan,",2014,2,1,2,1,2,2,1
e06ed684-93a0-4ab5-8371-849fccbda13e,"Motie van het lid Van Veldhoven c.s. over onderzoek naar de milieueffecten van de Raamovereenkomst Verpakkingen gehoord de beraadslaging, constaterende dat de regering een onderzoek zal laten uitvoeren naar de milieueffecten van de Raamovereenkomst Verpakkingen in vergelijking met de milieueffecten van de voortzetting van het huidige statiegeldsysteem ten behoeve van de besluitvorming over statiegeld; overwegende dat het van belang is om met betrekking tot dit onderzoek iedere schijn van belangenverstrengeling tegen te gaan; verzoekt de regering om, het onderzoek naar de milieueffecten bij een volstrekt onafhankelijke partij te beleggen, die geen (financiële) banden met de sector heeft,",2014,1,1,3,1,2,1,2
a8671ea1-92b6-424c-b4dc-bb07f0190cd2,"Motie van het lid Lodders c.s. over uitstellen van het verbod op buitengebruik van rodenticiden gehoord de beraadslaging, constaterende dat de WHO heeft geconcludeerd dat stedelijke gebieden in toenemende mate te kampen hebben met ongedierte en door ongedierte overgedragen ziekten; constaterende dat het Kenniscentrum Dierplagen waarschuwt aangezien ratten erom bekend staan dat zij dragers zijn van bepaalde ziektekiemen; overwegende dat met het aanstaande verbod op buitenbestrijding van ongedierte de aspecten volksgezondheid, diergezondheid en voedselveiligheid onvoldoende zijn meegewogen; verzoekt de regering, het verbod op buitengebruik van rodenticiden met een jaar uit te stellen en in de tussenliggende periode met een alternatieve werkbare invulling te komen waarbij volksgezondheid, diergezondheid en voedselveiligheid zijn meegewogen,",2014,1,1,3,1,4,1,1
70e616f5-7fd5-410f-92bd-1adb2e733aaa,"Motie van de leden Servaes en Van Tongeren over pleiten voor een Europees actieplan voor een gezamenlijk duurzaam energiebeleid gehoord de beraadslaging, constaterende dat de Europese Unie voor haar energievoorziening voor een substantieel deel afhankelijk is van de import van fossiele brandstoffen uit Rusland; overwegende dat de inzet op energie-efficiency, duurzame energie en verdere diversificatie van energieleveranties leidt tot grotere energiezekerheid voor de EU; overwegende dat de lidstaten een sterkere onderhandelingspositie hebben wanneer zij gezamenlijk onderhandelen over de gasprijs, wat economische voordelen voor burgers en bedrijven met zich meebrengt; verzoekt de regering, tijdens de komende EU-top te pleiten voor een Europees actieplan voor een gezamenlijk, ambitieus en duurzaam energiebeleid; verzoekt de regering tevens, daarbij aan te sturen op spoedige voorstellen van de Europese en te streven naar politieke besluitvorming tijdens de Europese top van juni,",2014,3,1,1,4,1,2,1
ebf07026-bad5-4962-a908-aa5e2159eea1,"Motie van de leden Verhoeven en Van Veldhoven over betrekken van de opgave van reservelocaties per provincie bij de evaluatie van het Energieakkoord gehoord de beraadslaging, overwegende dat bij sommige van de aangewezen zoekgebieden voor wind op land twijfel bestaat over de haalbaarheid van windparken daarbinnen, door bijvoorbeeld overlap met Natura 2000-gebieden; overwegende dat de haalbaarheid van de provinciale opgaven voor wind op land hierdoor in het geding kan komen, zeker als provincies geen alternatieve gebieden aanwijzen in hun provinciale structuurvisies; verzoekt de regering om bij de evaluatie van het energieakkoord in 2016 ook een besluit te nemen over de opgave van reservelocaties per provincie,",2014,1,1,1,1,2,1,1
53472dec-78bc-461a-806d-f288606cc6ee,"Motie van het lid Van Tongeren over een ambitieuze EU-agenda voor het verminderen van importafhankelijkheid gehoord de beraadslaging, overwegende dat de Europese Unie dagelijks een miljard euro besteedt aan de import van fossiele energie; overwegende dat de afhankelijkheid van grote energie-exporteurs, zoals Rusland en Saudi-Arabië, de positie van de EU in de wereld verzwakt; verzoekt de regering, bij de Europese aan te dringen op een ambitieuze agenda voor het verminderen van de importafhankelijkheid voor zowel de korte als de langere termijn,",2014,3,1,1,4,1,1,1
d721127c-0800-448f-af0a-76d9a3434a0e,"Motie van het lid Van Veldhoven c.s. over toetsing van het MTCS door het TPAC gehoord de beraadslaging, overwegende dat het Maleisische certificatiesysteem voor duurzaam hout, MTCS, over twee jaar als een op zichzelf staand certificeringssysteem getoetst wordt door de toetsingscommissie inkoop (Timber Procurement Assessment Committee, TPAC) mede op grond van veldonderzoek; verzoekt de regering, te garanderen dat de TPAC bij deze toets met bijbehorend veldonderzoek ook vertegenwoordigers van inheemse volkeren en lokale milieuorganisaties consulteert, in het bijzonder JOAS, de Jaringan Orang Asal SeMalaysia (The Indigenous Peoples Network of Malaysia) en MNS, de Malaysian Nature Society,",2014,1,3,2,1,2,1,1
cbb2f3ca-961f-4e48-aa6a-462f9ca56261,"Motie van het lid Jacobi over een vereenvoudigd toetsingskader gehoord de beraadslaging, overwegende dat het op de markt brengen van gewasbeschermingsmiddelen met een laag risico volgens de Europese toelatingsverordening moet worden «aangemoedigd» en «vergemakkelijkt»; van mening dat als gewasbeschermingsmiddelen worden gebruikt, altijd het minst schadelijke middel ingezet zal moeten worden; overwegende dat gewasbeschermingsmiddelen op basis van laagrisicostoffen bijdragen aan een vergroening van het middelenpakket; verzoekt de regering, waar mogelijk een vereenvoudigd toetsingskader mogelijk te maken en een «snel spoor» in te voeren voor de toelating van deze categorie groene middelen door een efficiënte beoordelingsprocedure bij het College voor de toelating van gewasbeschermingsmiddelen en biociden te realiseren,",2014,1,1,2,1,3,1,1
8a2d5c5f-8905-4c9a-a59c-e8c8d955589c,"Motie van het lid Dik-Faber over alternatieven voor metam-natrium gehoord de beraadslaging, constaterende dat er duurzame alternatieven zijn voor het gebruik van de grondontsmetter metam-natrium in de bollenteelt; overwegende dat deze alternatieven nog onvoldoende in beeld zijn gebracht en er verder enkele beleidsmatige belemmeringen in het GLB zijn voor het gebruik van aaltjesbestrijdende gewassen; verzoekt de regering, samen met de sector de verschillende alternatieven voor het gebruik van metam-natrium in beeld te brengen en beleidsmatige belemmeringen voor het gebruik van deze alternatieven te inventariseren, en de Kamer hierover voor 1 mei te informeren,",2014,1,1,2,1,2,1,1
59b5ba92-99df-4dab-8c57-4a4cdbdc2256,"Motie van het lid Geurts over een Commissaris voor milieu in de nieuw te vormen Europese Commissie gehoord de beraadslaging, overwegende dat ieder land, en zeker Nederland, een relatief klimaatslimme landbouw kent met relatief hoge opbrengsten; constaterende dat de huidige Europese demissionair is; verzoekt de regering, bij de nieuw te vormen Europese alleen in te stemmen met een Commissaris voor Milieu die stuurt op milieudoelen en niet op de wijze waarop deze gerealiseerd worden,",2014,1,1,1,1,2,1,1
a53c66a1-5e74-47c8-be45-c0ca4e7a86e0,"Motie van het lid Dik-Faber c.s. over terugvorderen van subsidie bij vervroegde vervanging van windmolens gehoord de beraadslaging, verzoekt de regering, te onderzoeken of bij vervroegde vervanging van windmolens de al ontvangen subsidie naar rato kan worden teruggevorderd om overstimulering te voorkomen,",2014,4,1,1,1,1,1,1
125cad8a-46d7-4bc5-adff-809349681856,"Motie van de leden Van Gerven en Smaling over een kwantitatieve en niet voor meerdere uitleg vatbare definitie van ""grondgebondenheid"" gehoord de beraadslaging, overwegende dat het begrip «grondgebondenheid» voor velerlei uitleg vatbaar lijkt; verzoekt de regering met een kwantitatieve en niet voor meerdere uitleg vatbare definitie van «grondgebondenheid» te komen die vanuit de wetenschap wordt erkend, waarvan mestverwerking buiten het bedrijf geen onderdeel uitmaakt, en zich daar in verdere correspondentie en debat met de Kamer aan te houden,",2014,1,1,3,1,1,1,1
25113433-6ed0-4924-b26c-4b6840eefafc,"Motie van de leden Van Tongeren en Ouwehand over de borging van het huidige statiegeldsysteem gehoord de beraadslaging, overwegende dat de huidige statiegeldregeling voor bierflessen en grote petflessen per 1 januari 2015 komt te vervallen; overwegende dat de stichting Afvalfonds Verpakkingen de verplichting om de statiegeldregeling in stand te houden heeft overgenomen; overwegende dat het Afvalfonds dit wil doen door een heffing van € 0,25 per statiegeldloze fles in te stellen; van mening dat het Afvalfonds daarmee zijn verplichting niet nakomt om statiegeld in stand te houden waardoor minder flessen gerecycled zullen worden; verzoekt de regering om, zo snel mogelijk het huidige statiegeldsysteem te borgen en de Kamer hierover te informeren,",2014,2,1,1,1,2,1,1
b83b6e4e-c67b-4648-843f-692de144b187,"Motie van de leden Ouwehand en Thieme over het verbod op het gebruik van endosulfan gehoord de beraadslaging, constaterende dat wetenschappers waarschuwen voor het landbouwgif endosulfan in zalm, vanwege de negatieve effecten hiervan op de hersenontwikkeling bij kinderen, het immuunsysteem en de stofwisseling, en het verband met autisme, ADD, ADHD en een verlaagd IQ; constaterende dat in Nederland een verbod geldt op het gebruik van endosulfan en dat sinds 2005 dit verbod tevens in Europa van toepassing is; constaterende dat in 2012, ondanks het Europese verbod, er een uitzondering op dit verbod is gemaakt voor de kweekzalmindustrie; verzoekt de regering, er bij de Europese op aan te dringen de uitzondering op het verbod op het gebruik van endosulfan op te heffen en het verbod ook weer te laten gelden voor de zalmindustrie,",2014,1,1,4,1,5,1,1
8877fd6e-7713-4d2f-bbe7-0b15dfaf294e,"Motie van de leden De Boer en Hoogland over de Brabantroute en IJssellijn ontzien bij het vervoer van gevaarlijke stoffen gehoord de beraadslaging, overwegende dat de Betuweroute minder capaciteit heeft gedurende de werkzaamheden in Duitsland aan het derde, ontbrekende spoor; overwegende dat tijdens de werkzaamheden zo veel mogelijk gevaarlijke stoffen over de Betuweroute getransporteerd dienen te worden, en over het water, om de steden en dorpen langs de Brabantroute en IJssellijn te ontzien; verzoekt de regering, te komen met een uitgewerkt plan van aanpak, in overleg met vervoerders en buurland Duitsland, en te zorgen voor het ontzien van de Brabantroute en de IJssellijn voor wat betreft het vervoer van gevaarlijke stoffen,",2014,1,1,1,1,3,1,1
9b619b2e-adad-41e4-92ce-3edb99a747dd,"Motie van het lid Agnes Mulder c.s. over informatie ten behoeve van het gewijzigde winningsplan gehoord de beraadslaging, overwegende dat de NAM stelt dat Groningen het best gemeten stukje Nederland is; overwegende dat de informatie vanaf het voorgenomen kabinetsbesluit in januari 2014 over seismiciteit en compactie in relatie tot de winning bij iedere cluster die nu beschikbaar is, gebruikt zou moeten worden bij de instemming over het gewijzigde winningsplan; verzoekt de regering, deze informatie zo spoedig mogelijk toe te zenden aan de Kamer,",2014,1,1,3,1,2,1,1
aeca046c-788a-4214-97e7-01a7e6ed693f,"Motie van het lid Lodders c.s. over de invloed van het GLB op het inkomen van ondernemers in kwetsbare sectoren gehoord de beraadslaging, constaterende dat het kabinet voornemens is een nulmeting te laten uitvoeren om de voortgang van de biodiversiteit te kunnen meten; constaterende dat aanvullend op deze nulmeting het Landbouw Economisch Instituut de kosten van de vergroening in beeld gaat brengen; overwegende dat een aantal sectoren kwetsbaarder wordt als gevolg van de uniformering van de hectarepremie in het nieuwe gemeenschappelijk landbouwbeleid; verzoekt de regering om, naast de kosten van de vergroening ook de invloed van het nieuwe gemeenschappelijk landbouwbeleid op het inkomen van ondernemers in kwetsbare sectoren en de administratieve lasten in beeld te brengen,",2014,4,1,2,1,2,1,2
